,date,title,text,company
46,"August 16, 2022",Democratic Senator Blumenthal Blasts Google Ads,"


Google has failed to take down scam ads that violate its policies, according to Sen. Richard Blumenthal, D-Conn., chair of the Senate Commerce subcommittee on consumer protection.
In a letter to Google CEO Sundar Pichai, first reported by The Washington Post on Tuesday, Blumenthal wrote that Google’s policies about deceptive ads “often appear to be dead letter law” because of its lack of enforcement.
“I am deeply concerned that Google appears unwilling to protect consumers and small businesses on Google Ads, and has demonstrated inadequate due diligence against fraud and abuse,” he wrote.
Blumenthal’s letter cites a 2021 article from The Markup that found Google ran ads made to look like government websites in violation of its own policies. At the time, a Google spokesperson told the publication it removed the violating ads.
But Blumenthal said his office recently found deceptive ads using the same keywords mentioned in the article. His staff also found ads for misleading health treatments, he added.
Google has in the past added verification processes meant to limit impersonation of government services, like getting a passport.
But Blumenthal charged that the continued existence of deceptive ads burdens small businesses by making it harder and more expensive for their sites to surface in search results, while padding Google’s pockets.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
47,"August 14, 2022","Google Delays Third-Party Cookies Over Antitrust Concerns, Again","


Google again postponed deprecation of the third-party tracking cookie, this time until the second half of 2024. While Apple blocked third-party cookies several years ago, Google has postponed the process for the Chrome browser numerous times as it works with digital advertisers and technology vendors to agree on a replacement for anonymized audience tracking it calls the Privacy Sandbox.
Google is likely to be sued by the US Department of Justice in September on the grounds that its advertising network is a monopoly. What that means for marketers isn’t yet clear, but there are steps they can take to prepare for disruptions.
EU antitrust authorities have kept watch on how Google handles third-party cookie deprecation and display advertising practices for more than a year, voicing concerns that Google’s ad network may control too much of the European market.
Google’s cookie delays and the impending DoJ antitrust suit likely are unconnected, even though they happened close together, said Liz Miller, Constellation Research analyst. Google is caught in a riptide between two factions of government regulators: Those who want to protect consumer privacy, and those who want to level the playing field for small and midsize businesses that have been priced out of search engine exposure.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
48,"August 14, 2022",Australian Court Orders Google To Pay $43M Over Data,"


Australia’s competition watchdog said on Friday that Alphabet’s  Google unit was ordered by the country’s Federal Court to pay A$60 million ($42.7 million) in penalties for misleading users on collection of their personal location data.
The court found Google misled some customers about personal location data collected through their Android mobile devices between January 2017 and December 2018. 
Google took remedial measures in 2018, the regulator said.
In an emailed statement, Google said it had settled the matter and added it has made location information simple to manage and easy to understand.
The search engine giant has been embroiled in legal action in Australia over the past year as the government mulled and passed a law to make Google and Meta Platforms’ Facebook pay media companies for content on their platforms.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
49,"August 11, 2022",Australian Watchdog OKs Google’s $7B Cybersecurity Deal,"


Google’s proposed acquisition of cybersecurity consulting service Mandiant will not be opposed by the Australian Competition and Consumer Commission (ACCC).
ACCC chair Gina Cass-Gottlieb said: “Our investigation concluded that Google and Mandiant are not competitors in the supply of cybersecurity products and that this acquisition was not likely to substantially lessen competition.
“Our investigation found that there are a number of alternative suppliers of cybersecurity and cloud platform products.
“We found the acquisition was unlikely to give Google the incentive and ability to foreclose competitors in cloud platform or cybersecurity services due to the existence of alternative suppliers,” she added.
In reaching this view, the ACCC consulted with customers and competitors of Google and Mandiant.
Google announced its intention to acquire all of the issued shares in Mandiant, Inc. on March 7, 2022. The tech company is known for supplying software and internet-based products globally and in Australia.
Meanwhile, Mandiant provides cybersecurity consulting services and other internet security products such as software and managed services globally and in Australia. Both companies are listed on the NASDAQ Stock Exchange.
In considering the proposed acquisition, the ACCC applied the legal test set out in section 50 of the Competition and Consumer Act.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
50,"August 10, 2022",DOJ Prepares New Antitrust Suit Against Google: Report,"
Google may soon be facing its second antitrust lawsuit filed by the US Department of Justice. According to Bloomberg, the DOJ is gearing up to sue the tech giant as soon as September after a year of looking into whether it’s been using its dominant position to illegally control the digital ad market. 
The Justice Department’s lawyers have reportedly been conducting another round of interviews to glean additional information that could help make their case stronger. These new interviews are expected to build on previous ones conducted much earlier on in the investigation. 
The Justice Department first filed an antitrust lawsuit against the company back in 2020, accusing it of having an unfair monopoly over search and search-related advertising. For that particular case, the agency argued that forcing Android phone manufacturers to set Google as the default search engine prevents rivals from gaining traction and ensures that the company will earn an enormous amount of money from search-related advertising. 
Some Background: DOJ Preparing Google Ad Technology Suit
The lawsuit against the search giant could reportedly be filed in either Washington, DC or New York, where Google is already battling an antitrust suit focused on the ad market from a coalition of state attorneys general led by Texas. 
The Justice Department’s forthcoming suit, which has reportedly been in the works for years, is also focused on whether Google has u...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
51,"August 4, 2022",EU Watchdog Question Rival Developers On Google App Payments,"


EU antitrust regulators have asked app developers whether Alphabet unit Google’s threat to remove apps from its Play Store if they use other payment options instead of its own billing system has hurt their business, two people familiar with the matter told Reuters.
Critics say fees charged by Google and Apple at their mobile app stores are excessive and cost developers collectively billions of dollars a year, a sign of the two companies’ monopoly power.
Questionnaires were sent to developers last month, the people said. Of the 16 questions in the document, some covered the period 2017-2021 and others 2019-2021. The European Commission declined to comment. Google did not respond to an emailed request for comment.
The US tech giant has said apps would be removed from its app store starting June this year if developers do not use its billing system.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
52,"August 3, 2022",Brussels Is Investigating Google Play Store: Reports,"


The European Commission’s antitrust enforcers are investigating Google’s app store rules, according to two people close to the matter. 
Google’s rivals have received confidential questionnaires from Brussels, probing billing terms and developer fees for the U.S. tech giant’s Play Store, the two people, who spoke on condition of anonymity, said.
An investigation in the Netherlands into Google’s Play Store rules will likely be closed to make way for the EU examination, the people added, as concerns of anticompetitive conduct will need to be examined on an EU-wide scale. The United Kingdom’s competition watchdog has also an open investigation into Google Play Store. 
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
53,"August 2, 2022",Judge Rules Rumble’s Antitrust Suit Against Google Can Proceed,"


A California judge says video service Rumble can proceed with the early stages of an antitrust suit against Google. Rumble sued Google in 2021, alleging that it favored its own YouTube video platform in search results and the Android operating system.
Google urged the court to split the suit’s arguments and dismiss substantial parts of the reasoning as well as strike parts of the suit related to Android app preinstallation. Judge Haywood Gilliam declined to do so late last week, putting the case on track to proceed — although it could still be dismissed before it reaches trial.
Rumble’s suit overlaps with several ongoing Big Tech controversies. The company takes aim at Google’s deals with Android phone makers, who typically agree to preinstall bundles of Google apps and limit non-Google app pre-installations or changes to the operating system, sometimes in ways that antitrust watchdogs have found unlawful. It also alleges that Google unfairly loads the top results of searches for videos with YouTube links, burying Rumble results — similar to complaints made by “vertical” search engine providers over the past decades.
“Rumble’s success … has been far less than it could and should have been as a direct result of Google’s unlawful anticompetitive, exclusionary and monopolistic behavior,” the complaint asserts.
Rumble is also part of a conservative-friendly web ecosystem that has catered (with varying levels of exclusivity) to right-leaning users who claim they’ve been censored on larger platforms like Google. It filed its suit around the same time alternative social network Parler attempted to sue Amazon on antitrust grounds, but while that suit made some fairly tenuous claims about competition, Rumble’s plays on widely acknowledged concerns about Google’s ecosystem. Democratic and Republican lawmakers have both pushed for legislation that could limit the kind of “self-preference.
",Google
54,"July 27, 2022",Microsoft Looks To Rivals Like Google To Curb Amazon’s Gov Cloud Leadership,"


Microsoft is rallying other big-name cloud-computing providers such as Alphabet Inc.’s Google and Oracle Corp. to press the US government into spreading its spending on such services more widely, taking aim at Amazon.com Inc.’s dominance in such contracts.
The software giant has issued talking points to other cloud companies aimed at jointly lobbying Washington to require major government projects to use more than one cloud service, according to people familiar with the effort and a document viewed by The Wall Street Journal.
he software giant has issued talking points to other cloud companies aimed at jointly lobbying Washington to require major government projects to use more than one cloud service, according to people familiar with the effort and a document viewed by The Wall Street Journal. Microsoft also approached VMware, Dell, IBM and HP said the people familiar with the effort. It hasn’t yet asked Amazon to join the loose alliance, the people said. Amazon dominates the cloud-infrastructure industry with a 39% share of the 2021 global market ahead of Microsoft at No. 2 with a 21% share, according to research firm Gartner Inc. Amazon looms even larger in the business of selling cloud services to governments. Amazon’s cloud had a 47% share of the 2021 U.S. and Canada public-sector market orders, ahead of 28% for Microsoft, according to Gartner. The National Security Agency last year picked Amazon as the sole vendor for a cloud contract that could be worth potentially as much as $10 billion over the next decade, renewing an existing business relationship.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
55,"July 26, 2022",Russia Fines Google $34M Over Antitrust Breaches,"


Russia’s competition watchdog fined Alphabet’s Google 2 billion roubles ($34.2 million) on Tuesday for abusing its dominant position in the video hosting market, the regulator said in a statement.
The decision is the latest multi-million dollar fine as part of Moscow’s increasingly assertive campaign against foreign tech companies.
The Federal Antimonopoly Service (FAS) said the company had “abused its dominant position in the YouTube video hosting services market”, without providing additional details.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
56,"July 20, 2022",Google Skirts Around Indonesia’s New Licensing Rules,"


Google was among the last remaining tech platforms yet to comply with Indonesia’s new licensing rules late on Wednesday, hours from a deadline to sign up and avoid having its services blocked in the country.
Registration is required under rules released in late 2020 that would give authorities broad powers to compel platforms to disclose data of certain users and take down content deemed unlawful or that “disturbs public order” within four hours if urgent, and 24 hours if not.
With a young, tech-savvy population of 270 million, Indonesia is a top-10 market in terms of user numbers for a host of social media companies.
“We are aware of the regulation’s requirements, and are in the process of taking appropriate action towards compliance,” a Google representative said, without elaborating.
The communications ministry has said firms that do not register before midnight Wednesday will be reprimanded, fined, and then blocked – a decision that will be reversed once they sign up.
While the ministry did not say when the block would take effect, it is unlikely to be immediate.
Twitter was among the latest companies to be added to a communications ministry list of foreign providers that have signed up.
In a statement on Wednesday afternoon the company said it had “taken appropriate steps to comply”.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
57,"July 20, 2022","US Gov Panel Says Amazon, Facebook, Google Suppress Competition","


New internal documents released by the US House Judiciary Committee have revealed how Amazon, Facebook and Google favoured their own products and abused their dominance to suppress competition from their rivals.The new documents include internal Facebook documents, showing the company views itself as dominant in the social networking market and insulates itself from competitive threats.“Other newly-released documents include Google internal communications demonstrating how it leverages its control over the Android mobile operating system to prevent smartphone manufacturers from introducing products or services that compete with Google’s family of mobile apps,” the House Judiciary Committee said in a statement on Tuesday.Internal Amazon documents demonstrate how Amazon’s abuses its dominance over e-commerce to coerce third-party sellers to purchase other services from Amazon, such as fulfillment and distribution.“From Amazon and Facebook to Google and Apple, there’s no question that these unregulated tech giants have become too big to care and too powerful to ever put people over profits,” said House Antitrust Subcommittee Vice Chair, Pramila Jayapal (D-WA).“This report is clear: it’s time for Congress to act to protect consumers and promote competition. My Ending Platform Monopolies Act would be an important step towards reining in the power of Big Tech,” she added.The report came as the US lawmakers push to approve stronger antitrust legislation by the end of the year.The 450-page report details the findings and recommendations from a bipartisan investigation that included seven congressional hearings, the production of nearly 1.3 million internal documents and communications from the investigated firms and submissions from 38 antitrust experts.“The findings and recommendations clearly show that it is long-past time for Congress to enact meaningful updates to our antitrust laws to address the lack of competition in digital markets and the monopoly power of dominant platforms like Amazon, Apple, Facebook, and Google,” said House Judiciary Committee Chairman, Jerrold Nadler (D-NY).“The public wants Congress to act, and there is legislation that is ready for a vote on the floor of both the House and the Senate. I implore leadership to move this legislation quickly,” Nadler added.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
58,"July 19, 2022","New Documents May Aid Antitrust Case Against Google, Amazon","


Internal documents from Google and Amazon provided to Politico, show new examples of how the companies favor their own products over competitors’,  adding ammunition to the push for Congress to toughen antitrust laws.
The documents,  which include emails, memos and strategy papers, were shared by the House Judiciary committee, which obtained them as part of its long-running antitrust investigation of Google, Apple, Amazon and Meta that wrapped in October 2020 with a 450-page staff report. The documents were cited in the report, but had not previously been made available.
The documents bolster the committee’s claims that the internet giants illegally favor their own products, a practice that pending legislation to update antitrust laws would make more difficult.
“It is time for Congress to act,” Antitrust Subcommittee Chair David N. Cicilline (D-RI) said in a statement.
Heavily redacted internal Google documents appear to show, for example, how Google pressured mobile phone makers including Samsung to prioritize its own apps on their devices.
In a January 2014 email about recent meetings in South Korea with Samsung and LG, a Google executive describes “grave concerns” about a new Samsung service “competing with our core search experience.” Yet Google appeared open to Samsung launching a “smart assistant” service in China, where Google’s offerings are not available.
The newly released material, which also include emails and other documents from Amazon and Meta-owned Facebook, arrives as pressure is building on Congress, and in particular Senate Majority Leader Chuck Schumer, to pass a bill that would block the internet giants from favoring their own products and services over those of competitors who rely on their platforms.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
59,"July 19, 2022",Google Faces $1B Suit In UK Over App Store Practices,"


Google is facing trial in a $1.1 billion class-action lawsuit in the U.K. over claims that the company overcharged 19.5 million customers for app store purchases.
As Reuters reported Tuesday (July 19), the suit alleged Google abused its position by charging users commissions of up to 30% on apps such as Candy Crush and Tinder.
The suit, which is not expected to go to court before 2024, was brought by Liz Coll, a former digital policy manager at the non-profit group Citizens Advice. She alleged the Play Store commission is unlawful and in violation of British and European competition laws, and that Google had exploited its dominant position at the cost of U.K. Android users.
This case is one of many instances of regulators and consumers taking steps to rein in Big Tech companies like Google and Apple over alleged anti-competitive practices. The European Union alone has fined Google more than 8 billion euros ($8.2 billion) in the past few years over anti-trust tactics.
The past few weeks have seen the company make a series of concessions to regulators, such as offering to break up its ad business, in hopes of fending off court action.
The suit comes one day after the filing of an American lawsuit that accuses Google rival Apple of violating antitrust laws by using its Apple Pay to illegally profit from payment card issuers, making $1 billion a year in fees.
That case, filed Monday (July 18) by Hagens Berman and Sperling & Slater, seeks to represent a class of credit unions and financial institutions in the U.S. that issue cards designed to be used in tandem with Apple Pay.
“In the Android ecosystem, where multiple digital wallets compete, there are no issuer fees whatsoever, ” read the complaint, filed in U.S. District Court for the Northern District of California. “The upshot is that card issuers pay a reported $1 billion annually in fees on Apple Pay and $0 for accessing functionally identical Android wallets. If Apple faced competition, it could not sustain these substantial fees.”
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
60,"July 18, 2022","Russia Fines Google, Again","


Russia imposed a nearly $365 million fine (21.1 billion rubles) on Google for failing to delete YouTube videos that go against the country’s laws, as reported earlier by Reuters. 
In a translated press release, Russian communications regulator Roskomnadzor states that YouTube didn’t follow orders to remove “prohibited content,” which includes videos “promoting extremism and terrorism,” as well as supposedly false information about the war in Ukraine.
In March, the Roskomnadzor threatened to charge Google over its failure to remove “illegal” YouTube videos, stating the fee would start at 8 million rubles (~$94,675 USD at the time), with the possibility to climb to 20 percent of Google’s annual revenue. 
The 21.1 billion rubles reflects a chunk of Google’s yearly turnover in the country, but it’s unclear if Google will actually go through with paying the fine. Google didn’t immediately respond to The Verge’s request for comment.
Google announced its plans to shut down its Russian operations in May, stating that government authorities seized its assets in the country and that it would be “untenable” to keep the branch functional. The search giant’s Russian subsidiary officially filed for bankruptcy last month.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
61,"July 17, 2022",DOJ To Reject Google Concessions: Report,"


According to reports, the DOJ is getting ready to sue Google again for antitrust violations related to claims that its advertising technology division is restricting competition. 
The Google ad tech platform is a market for buying and selling advertising on websites and mobile applications. But since it controls the market, it has been under investigation lately. As a result, officials will likely revoke the search engine giant’s prior concessions to avoid a legal dispute.
The Wall Street Journal reported on Friday (July 8), citing individuals familiar with the situation, that Alphabet Inc.’s Google has provided concessions to prevent this U.S. antitrust lawsuit accusing the firm of abusing its weight in the advertising technology industry.
Google said earlier this week to Android Central that it has been collaborating with authorities to alleviate their worries. A corporate spokesman insisted that Google had no intentions to divest itself of its troubled advertising division.
The antitrust case might be filed soon. If granted, Google will face another antitrust complaint. Additionally, the Competition and Markets Authority is investigating whether Google unlawfully blocks external ad servers.
Last month, European Consumer Organization (BEUC), a consumer rights organization in Europe, filed a wave of privacy complaints against Google, charging the advertising behemoth with misleading account creation design that they claim leads users to consent to intrusive and excessive data processing.
Google seems to depend on user permission as its legal justification for profiling account users for ad targeting reasons. 
The GDPR regulations in Europe are meant to make it simple for users to choose privacy-protecting settings. Still, according to the complaint, Google allegedly breaks this guideline when you establish an account. Additionally, it highlights that Android users must have a Google account to download programs from Google Play.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
62,"July 17, 2022",Italy’s Competition Regulator Probes Google Over Data,"


Italy’s competition authority AGCM said on Thursday it had launched an investigation against Google for suspected abuse of its dominant position in data portability, an accusation the Alphabet unit denied.
The watchdog said in a statement that Google allegedly hindered interoperability with other platforms, particularly with Weople, an app by Italian operator Hoda, which could “constrain the economic benefits that consumers can derive from their data” and limit competition.
Giving such access, it said, would mean “putting people’s privacy at risk, as well as encouraging fraudulent activities. There are already ways for companies to increase direct portability of data in their services.”
Under Italian law, Google faces a fine of up to 10% of its annual global sales if found guilty of abusing its position.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
63,"July 14, 2022",South African Watchdog Targets Google In Antitrust Probe,"


South Africa’s Competition Commission, which has been probing online markets for the past 14 months, has provisionally found that Google’s search-engine practices distort competition in the company’s favor.
Paid-for results that typically appear at the top of a Google search should be prominently labeled as advertising and the top of the page reserved for results based on relevance only, the antitrust group said in a statement. 
The inquiry also recommended the U.S. giant — part of Alphabet Inc. — allows competitors to compete for prominence in a search by having their own specialist units and with no guaranteed positions for Google’s own products. It’s also exploring whether Google Search should remain the default position on South African mobile devices.
Google will review the report, and work “constructively” with the Competition Commission to answer their questions, the company said in an emailed response to questions.  
“Our mission is to organize information and make it universally accessible and useful,” Google said. “That’s why we invest in products like Search, Gmail and Maps to help people in South Africa every day.”
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
64,"July 14, 2022",DOJ To File Ad Dominance Suit Against Google: Report,"


The Justice Department is expected to file an antitrust lawsuit against Alphabet’s Google in weeks over its dominance in the online advertising market, Bloomberg News reported on Thursday, citing people familiar with the matter.
The Justice Department is likely to reject concessions offered by Alphabet, the report said. 
The department did not immediately respond to Reuters requests for comment and Google declined to comment.
Last week, the Wall Street Journal reported that Google has offered concessions to avoid a potential US antitrust lawsuit, including a proposal to spin off parts of its business that auctions and places ads on websites and apps into a separate company under Alphabet. 
However, a Google spokesperson told Reuters on Friday that it was engaging with regulators to address their concerns, adding that it has no plans to sell or exit the ad tech business.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
65,"July 13, 2022",Google Fights Bid To Depose Execs In US Antitrust Case,"


Lawyers for Google questioned the DOJ’s and state plaintiffs’ bid to conduct new depositions of senior executives who have already spoken with government attorneys as part of their antitrust lawsuit over the tech companies’ search practices.
Google’s lawyers argued in a court filing in Washington, DC, federal court that the federal and state antitrust lawyers leading the case against the tech company had not justified their effort to open up new depositions.
The dispute marks a new flashpoint in the case, as the sides have quarreled for months over access to documents and other information. A hearing is scheduled for Thursday before US District Judge Amit Mehta.
The government said it wanted to speak again with, among others, Prabhakar Raghavan, senior vice president for Google search, and Philipp Schindler, chief business officer. Neither immediately responded to a request for comment on Wednesday.
The DOJ’s attorneys and lawyers for the states, including a team from the Colorado Attorney General’s office, said the new round of questioning was warranted because Google only recently turned over new documents that the company previously had said could be kept from the plaintiffs.
“Google improperly withheld thousands of documents under false claims of privilege,” DOJ attorney Kenneth Dintzer told the court in a new filing. “Google’s withholding of these documents was the culminating effort — following years of intentionally mislabeling documents — to hide significant information from civil discovery.”
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
66,"July 11, 2022",Google May Break Up $209B Ad-Tech Unit To Appease Regulators,"
As one of the most powerful companies in online searches and digital advertising, Google is accustomed to regulatory risks stemming from new legislation, antitrust probes or litigation. However, for the last few months, the company seems to have adopted a more collaborative approach with regulators and policymakers to manage, and eventually reduce, these regulatory risks. 
The latest example is the concessions offered by the company to the Department of Justice (DOJ) to fend off a possible U.S. antitrust lawsuit aimed at its ad-tech business, according to the Wall Street Journal. 
One of these commitments is a proposal to split off the part of its business that auctions and places ads on websites and apps, although the new entity would still be kept under the Alphabet umbrella. Google holds a strong position in most of the different parts of the ad-tech business, from the supply side to the demand side — and the marketplace where the orders from both sides are exchanged. However, it is unclear whether any commitment that falls short of selling part of the business to a third party would satisfy DOJ officials.  
DOJ could be readying a lawsuit against Google alleging that the company’s ad-tech practices are anticompetitive. This wouldn’t be the first time that the company has faced antitrust issues for its ad-tech business. In 2019, the U.K. Competition Market Authority (CMA) launched a market study in digital advertising, and it found that “competition in these markets was not working well.” The report showed that because of the position of Google (and Facebook) on the ad-tech chain, the market was not competitive, and prices were higher than could have been otherwise. As a result, the CMA recommended the government to pass new legislation to address this issue. 
In Europe, Google also faces another ad-tech investigation. The company also made an offer to settle the allegations that is using its strong position on YouTube to force advertisers to use Google’s ad-buying tools to access the video sharing platform. With its latest concessions, Google would allow competitors to access YouTube directly — but it didn’t offer to sell parts of the business to third parties. 
The ad-tech business is not the only area of the business where Google is offering concessions to defuse antitrust risks. For instance, on June 30 the company announced in its blog an agreement with a group of U.S. developers to avoid costly and lengthy litigation about terms and conditions of the Google Play Store, including the fees charged. Google not only offered economic relief as part of the settlement, but it also offered app developers more powers to reach customers and allowed developers to install other app stores in Android devices. 
The concessions in Europe and the U.S. show that the company may be willing to increase the scope of potential remedies to appease regulators and avoid lengthy antitrust probes and litigation.  
Offering concessions isn’t new for Google. It has done it in the past, even in the investigations that concluded with an antitrust fine. The difference, arguably, is that the company is now willing to offer a more comprehensive package to appease regulators and eventually avoid a probe or litigation where it is more difficult for Google to control the outcome and negotiate a remedy. 
Additionally, Google, as well as other Big Tech firms, is facing new antitrust bills that will regulate online platforms and limit to a certain extent some of their practices. In Europe, these bills were approved last week, and they may be fully implemented in 18 months. In the U.S., the proposed legislation is on the Senate, and it could be voted on soon. 
",Google
67,"July 10, 2022","Antitrust Bill Targeting Amazon, Google, Apple May Not Make It Through Senate Before Summer","


A new U.S. antitrust bill targeting Big Tech companies might be doomed to stay in the Senate if it doesn’t pass before Congress’ summer recess, Seeking Alpha reported Sunday (July 10).
Called the American Innovation and Choice Online Act, it was intended to cut back on tech giants’ ability to favor their own services over those of competitors. The legislation, which has backing from the U.S. Justice Department, could impact companies like Google, Apple, Meta and Amazon.
The act, sponsored by Sens. Amy Klobuchar, D-Minn., and Chuck Grassley, R-Iowa, could end up delayed as a previously waylaid reconciliation package takes over everyone’s attention, according to a CTFN report cited by Seeking Alpha.
According to Klobuchar, the bill has the 60 votes it needs to pass the Senate. However, the office of Sen. Chuck Schumer, D-N.Y., said it’s trying to still get the correct support for the bill in the Senate.
Per prior reports from CTFN, the decision for a floor vote for the bill will come down to whether Schumer will put the time into it or not. The report also noted that Republican senators could be looking at adding more amendments to the act to “complicate and delay” things, according to CTFN.
The debate over how to rein in Big Tech has been going on for some time, with much of the debate devoted to the American Choice and Innovation Online Act.
PYMNTS wrote that a big part of this debate is the question of how companies should or should not use their data — including things like not using the data to favor their own products or hurt competitors’. There are also questions over who will have access to the data and where it should be shared.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
68,"July 8, 2022",Google Offers Concessions To Avoid US Antitrust Suit,"


Google has offered concessions to avoid a potential US antitrust lawsuit against its advertising technology business, the Wall Street Journal reported on Friday, citing people familiar with the matter.
Google has proposed spinning off parts of its business that auctions and places ads on websites and apps into a separate company under Alphabet that could be valued at tens of billions of dollars, the report added.
Alphabet in a statement to Reuters said that it was engaging with regulators to address their concerns, adding that it has no plans to sell or exit the ad-tech business.
“We’re deeply committed to providing value to a wide array of publisher and advertiser partners in a highly competitive sector,” the Google-parent said.
The US Department for Justice sued Google in October 2020, accusing the company of illegally using its market muscle to hobble rivals, in the biggest challenge to the power and influence of Big Tech in decades.
Britain’s competition regulator in May launched its second probe into the advertising practices of Google, saying the search giant could be distorting competition and may have illegally favored its own services.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
69,"July 5, 2022",Google Opens Up Google Play Store Ahead of Potential Legislation,"


On June 30, Google announced in its blog an agreement with a group of U.S. developers to avoid costly and lengthy litigation about terms and conditions of the Google Play Store, including the fees charged. The proposed settlement, which still has to be approved by a court, will establish a $90 million fund to support U.S. developers who earned $2 million or less through Google Play during each year from 2016 to 2021.
But more important than the monetary relief, at least for the regulatory community, is the other commitments that Google is offering in the settlement that come at a crucial moment when important antitrust bills are discussed at Capitol Hill, namely, the American Innovation and Choice Online Act and the Open App Markets Act.
The former, which seeks to impose restrictions on how online platforms may display search results or how they rank their products in their online marketplaces seem to have gained momentum and different lawmakers have claimed that the bill could be sent to a Senate vote soon.
The Open App Markets Act, which will largely affect Google and Apple’s app stores, passed the Senate Judiciary Committee vote in February but the bill hasn’t enjoyed the same push in recent months and it is yet unclear when it will be sent for a full Senate vote. If approved, it would give app developers more power to reach their customers without the control of Google and Apple. The bill would allow app developers to directly reach users, to communicate with them to offer them products or sales, to offer alternative payment methods, circumventing the Big Tech’s own in-app payment systems, which in turn, it could affect the commissions paid to Apple and Google.
However, the settlement reached by Google and a group of U.S. developers included a few commitments that already go in that direction, and it could also signal how far Google is willing to go to minimize the impact of any potential legislation affecting its Google Play store in the U.S.
For instance, according to the announcement, Google will continue with a tiered pricing model, maintaining its 15% commission frate for the first $1 million in annual revenue from the app store, rather than the original 30%. It is worth noting that Google and Apple have already offered a reduced 15% commission to small developers that generate less than $1 million in revenue from Google Play.
A second commitment is that Google will change its Developer Distribution Agreement, which has been challenged in many courts around the world, “to make it clear that developers can continue to use contact information obtained in-app to communicate with users out-of-app, including about subscription offers or lower-cost offerings on a rival app store or the developer’s website. This means that, for instance, Spotify or Epic could reach its users to offer them subscriptions at a lower price in their own websites or app stores. The commitment doesn’t seem to go as far as offering developers the option to communicate with users in Google’s app. This is something that the Open App Markets Act could change.
Another important commitment offered by Google is the possibility for people to use other app stores on their android devices. This seems to open Android to other app stores. Yet, Google added that this would be possible “while being careful not to compromise the safety measures Android has in place,” which may translate into a limitation to download certain apps.
While this settlement is only binding for a group of developers, and needs to be approved by the court, it may show the way for both Google and developers moving forward if the Open Markets App Act doesn’t become law or until it is applicable.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
70,"July 3, 2022",India OKs Google-Bharti Airtel Deal,"


The Competition Commission of India (CCI) has approved Google’s proposed acquisition of a minority stake in telecom major Bharti Airtel, as per a report by news agency PTI.
The deal has been cleared on the basis of modifications offered by the acquirer, according to an official release issued on Thursday.
Google International LLC and Airtel have entered into an investment agreement to buy a minority and non-controlling stake of 1.28 percent of equity share capital in the telecom player.
Along with the investment agreement, both companies through their affiliates have also entered into certain commercial deals. The parties also intend to enter into certain other commercial arrangements in future, as per the release.
Deals beyond a certain threshold require approval from the regulator, which keeps a tab on unfair business practices in the marketplace, PTI reported.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
